#Data,Import,Orgànica,Àrea ES,Funcional,Econòmica,Nom terc.,Text lliure
2025-03-07,345.4,21,Personas mayores,,,"AVANT GRUP BARDET, SLU",SERVEI AUTOCAR GENT GRAN - POLINYA / AUDITORI BARCELONA
2025-03-07,18.22,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT 15 PORTÀTILS + 15 MONITORS VT. 06-01-2025
2025-03-07,335.7,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT 15 PORTÀTILS + 15 MONITORS VT. 06-01-2025
2025-03-07,912.41,02,Servicios generales,,,"CARLOS CASTILLA INGENIEROS, S.A.",MANTENIMENT EPSILON - DESEMBRE 2024
2025-03-07,2017.6,20,Promoción económica,,,CONSELL COMARCAL DEL VALLES OCCIDENTAL,APORTACIÓ ACTIVITAT FOMENT DEL TURISME 2025
2025-03-07,59.83,03,Seguridad ciudadana,,,"COOLTRA MOTOS, SL.",ARRENDAMENT FINANCER 2 MOTOS ELÈCTRIQUES POLICIA LOCAL - QUOTA 4/48 - DEL 27/12/2024 A 26/01/2025
2025-03-07,108.69,02,Servicios generales,,,"COOLTRA MOTOS, SL.",ARRENDAMENT FINANCER 2 MOTOS ELÈCTRIQUES POLICIA LOCAL - QUOTA 4/48 - DEL 27/12/2024 A 26/01/2025
2025-03-07,478.63,03,Seguridad ciudadana,,,"COOLTRA MOTOS, SL.",ARRENDAMENT FINANCER 2 MOTOS ELÈCTRIQUES POLICIA LOCAL - QUOTA 4/48 - DEL 27/12/2024 A 26/01/2025
2025-03-07,549.44,03,Seguridad ciudadana,,,"COOLTRA MOTOS, SL.",ARRENDAMENT FINANCER 2 MOTOS ELÈCTRIQUES POLICIA LOCAL - QUOTA 4/48 - DEL 27/12/2024 A 26/01/2025
2025-03-07,60,02,Servicios generales,,,"COSITAL ( SECRETARIOS, INTERVENTORES Y TESOREROS ADM.LOCAL CONSEJO GRAL.",CURS CONTROL INTERN I ESTABILITAT DE L'IA
2025-03-07,2823.66,07,Medio ambiente,,,"DARRERA, S.A.",MANTENIMENT ANUAL ESTACIÓ METEOROLÒGICA ACCÈS A LA PLATAFORMA WEATHERCLOUD MUNICIPAL
2025-03-07,120.27,18,Servicios de mantenimiento de edificios e inversiones,,,"DENA SEGURIDAD, SL",MANTENIMENT ALARMA DEIXALLERIA
2025-03-07,790,08,Cultura,,,EL GRUP DE POLINYA,JAM SESSION 26/11/2024
2025-03-07,284.24,08,Cultura,,,"EMPRESA DE GESTIÓN COMERCIAL MUSICAL, S.L. (IMSA)",COMPRA MATERIAL CENTRE CIVIC
2025-03-07,29.15,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC BIBLIOTECA MUNICIPAL DEL 04/11/2024 A 31/12/2024
2025-03-07,35.72,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL JUTJAT DE PAU DEL 21/12/2024 A 31/12/2024
2025-03-07,36.58,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 01/11/2024 A 31/12/2024
2025-03-07,170.91,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ANTIGA ZONA ESCOLA POLINYA DEL 30/11/2024 A 31/12/2024
2025-03-07,1224.9,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAN GAVARRA DEL 30/11/2024 A 31/12/2024
2025-03-07,31.13,20,Promoción económica,,,"EQUIPS D'OFICINA SALVANS, S.L.",CÒPIES IMPRESSORA CAN GAVARRA DE 28/11/2024 A 30/12/2024
2025-03-07,484.54,03,Seguridad ciudadana,,,"TECHNOLOGY 2050, SL",MANTEMIMENT APARELLS DEA POLICIA LOCAL
2025-03-07,580.8,18,Servicios de mantenimiento de edificios e inversiones,,,"EXCATRANS MARTINEZ, SL",ARRANJAMENT FORATS BOSC DE CAN CAROD
2025-03-07,580.8,18,Servicios de mantenimiento de edificios e inversiones,,,"EXCATRANS MARTINEZ, SL",ARRANJAMENT CAMÍ TORRE MARTI
2025-03-07,834.9,18,Servicios de mantenimiento de edificios e inversiones,,,"EXCATRANS MARTINEZ, SL",ARRANJAMENT ENTRADA CEMENTIRI
2025-03-07,420,02,Servicios generales,,,FIATC MUTUA DE SEGUROS Y REASEGUROS,ASSEGURANÇA VEHÍCLE MATRÍCULA 0737MLV DEL 09-01-2025 A 09-01-2026
2025-03-07,8.8,06,Servicios municipales y vías públicas,,,"FOMENT DEL RECICLATGE, S.A.",TRACTAMENT RESTES CONTENIDOR CEMENTIRI - DESEMBRE 2024
2025-03-07,1295.81,11,Educación,,,GRUPO DOSERRES,COMPRA MATERIAL EDUCACIÓ
2025-03-07,198.46,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",MANTENIMENT VEHICLE BRIGADA
2025-03-07,252.48,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",REPARACIÓ CLAUS FURGONETA BRIGADA
2025-03-07,254.1,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",REVISIÓ ITV VEHICLE SKODA BRIGADA
2025-03-07,254.1,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",REVISIÓ ITV VEHICLE NISSAN BRIGADA
2025-03-07,296.39,16,Servicios sociales,,,"IBERVALLES, SLU",MANTENIMENT VEHICLE SERVEIS SOCIALS
2025-03-07,434.15,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",REPARACIÓ VIDRE FINESTRA VEHICLE NISSAN BRIGADA
2025-03-07,859.1,04,Urbanismo,,,INSTITUT DE TECNOLOGIA DE LA CONSTRUCCIÓ DE CATALUNYA-ITEC,MANTENIMENT PRESSUPOSTOS / BANC BEDEC (ANUAL)
2025-03-07,200.26,06,Servicios municipales y vías públicas,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT ZONES VERDES CAN GAVARRA - DESEMBRE 2024
2025-03-07,2297.69,06,Servicios municipales y vías públicas,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT ZONES VERDES CAN ROVIRA - DESEMBRE 2024
2025-03-07,992.39,02,Servicios generales,,,LOCALRET,QUOTA 2025
2025-03-07,7362.27,03,Seguridad ciudadana,,,"MAC UNIFORMES, SL",COMPRA UNIFORMITAT POLICIA LOCAL
2025-03-07,227.42,18,Servicios de mantenimiento de edificios e inversiones,,,"OXI-COLORS EXPORT, SLU",COMPRA MATERIAL BRIGADA MANTENIMENT VIA PUBLICA
2025-03-07,1143.45,10,Juventud,,,"PEREZ REMESAL, MARIA DEL CARMEN",LLOGUER TANQUES NADAL 2024
2025-03-07,1110.44,09,"Comunicación, participación ciudadana y calidad democrática",,,"PRODUCCIONES MIC, SL",IMPRESSIO DEL BUTLLETI MUNICIPAL LA BOMBA No 225 GENER 2025
2025-03-07,1276.55,13,Deportes,,,"PUIGBO MARTORELL, ORIOL",DISSENY CARTELL I PHOTOCALL 38A CURSA POPULAR
2025-03-07,9552.16,02,Servicios generales,,,"PUNT INFORMATIC I CREATIU, SL",LLICÈNCIES ANTIVIRUS GOVERN KASPERSKY OPTIUM
2025-03-07,134.2,22,Bienestar animal,,,"REIXACH PIÑAR, EVA",ACTUACIONS COLONIES DE GATS
2025-03-07,220,08,Cultura,,,"RUBI FAUS, BERTA",ESPECTACLE DE NARRACIÓ ORAL: CONTES D'HIVERN BIBLIOTECA MPAL
2025-03-07,536.64,18,Servicios de mantenimiento de edificios e inversiones,,,SABICO SEGURIDAD,CONEXIÓ ALARMA ENTRE MODULS DE L' ESCOLA DE LA VILA
2025-03-07,462.06,18,Servicios de mantenimiento de edificios e inversiones,,,"SALTOKI BARBERÀ, SL",COMPRA MATERIAL CONSERGE MANTENIMENT EL ROURE
2025-03-07,14.32,06,Servicios municipales y vías públicas,,,"SANTOS JORGE, S.A.",SERVEI MENSUAL CONTENIDORS DE 7M3 PER LA RECOLLIDA DE RESTES VEGETALS - DESEMBRE 2024
2025-03-07,375.96,13,Deportes,,,"SERHS DISTRIBUCIO I LOGISTICA, SL",BEGUDA CURSA POPULAR
2025-03-07,253.87,18,Servicios de mantenimiento de edificios e inversiones,,,"SERVEI, SAU",LLOGUER CAMIÓ-CISTELLA DESMUNTAGE CAMPAMENT REIAL
2025-03-07,317.63,10,Juventud,,,"SERVICIOS AUXILIARES DE CONTROL INTEGRADOS XXI, SL",SERVEI CONTROL D'ACCÉS CAMPAMENT REIAL 2024
2025-03-07,4287.12,10,Juventud,,,"SERVICIOS ESPECIALES XXI, S.L.",SERVEI VIGILÀNCIA CAMPAMENT REIAL 2024
2025-03-07,619.52,21,Personas mayores,,,"SPORT AQUA POLINYA, S.L.",TALLER MONITORATGE ACTIVITAT FÍSICA GENT GRAN DESEMBRE 2024
2025-03-07,1107.15,13,Deportes,,,"SPORT AQUA POLINYA, S.L.","OBERTURA INSTAL·LACIÓ DISSABTE/DIUMENGE SETEMBRE, OCTUBRE, NOVEMBRE I DESEMBRE"
2025-03-07,167.38,03,Seguridad ciudadana,,,"USIS GUIRAO, S.L.",COMPRA BOTES PER UNIFORME POLICIA LOCAL
2025-03-14,30.45,20,Promoción económica,,,CAN GAVARRA,ACTIVITAT CEPE AENOR POLIGONS - BESTRETA CAN GAVARRA
2025-03-14,36.3,20,Promoción económica,,,CAN GAVARRA,RECOLLIDA TROFEUS I MEDALLES TORNEIG DE PADEL - BESTRETA CAN GAVARRA
2025-03-14,10,20,Promoción económica,,,CAN GAVARRA,PREMIS TORNEIG DE PADEL - BESTRETA CAN GAVARRA
2025-03-14,3.96,20,Promoción económica,,,CAN GAVARRA,ACTIVITAT CEPE AENOR POLIGONS - BESTRETA CAN GAVARRA
2025-03-14,49.9,20,Promoción económica,,,CAN GAVARRA,MENATGE DE CUINA I RECEPCIÓ - BESTRETA CAN GAVARRA
2025-03-14,10.05,20,Promoción económica,,,CAN GAVARRA,MANTENIMENT WC - BESTRETA CAN GAVARRA
2025-03-14,15,20,Promoción económica,,,CAN GAVARRA,ACTIVITAT GETTING CONTACT - BESTRETA CAN GAVARRA
2025-03-14,25.9,20,Promoción económica,,,CAN GAVARRA,QUADRES PER LA VERIFICACIÓ DE AENOR - BESTRETA CAN GAVARRA
2025-03-14,3.75,20,Promoción económica,,,CAN GAVARRA,MANTENIMENT MAGATZEM - BESTRETA CAN GAVARRA
2025-03-14,51.75,20,Promoción económica,,,CAN GAVARRA,ACTIVITAT JORNADA IA - BESTRETA CAN GAVARRA
2025-03-14,24,02,Servicios generales,,,"COMERCIA GLOBAL PAYMENTS ENTIDAD DE PAGO, S.L.",SERVEIS D'ADQUIRENCIA 12/2024
2025-03-14,1450,08,Cultura,,,AGRUPACIÓ MUSICAL DEL VALLES,ACTUACIÓ COBLA FESTA MAJOR HIVERN 2025
2025-03-14,90.75,18,Servicios de mantenimiento de edificios e inversiones,,,"ALARCON ANAYA, RAFAEL",ARRANJAMENT PORTA ESCALA D'EMERGENCIA ESCOLA ROSER CAPDEVILA
2025-03-14,197.47,18,Servicios de mantenimiento de edificios e inversiones,,,"ALFARO VELA, SALVADOR",MANTENIMENT CORTINES CAN GAVARRA
2025-03-14,1.69,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 2 WORKSTATION TERRITORI - VT. 06-01-2025 - 42/48
2025-03-14,76.01,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 2 WORKSTATION TERRITORI - VT. 06-01-2025 - 42/48
2025-03-14,6.01,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 2 WORKSTATION + 3 MONITORS - VT.21-01-2025
2025-03-14,110.98,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 2 WORKSTATION + 3 MONITORS - VT.21-01-2025
2025-03-14,248.89,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 23 EQUIPS VTO. 14-01-2025
2025-03-14,298.15,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 23 EQUIPS VTO. 14-01-2025
2025-03-14,220,08,Cultura,,,"BARDAJÍ GONZÁLEZ, SHEREZADE",ESPECTACLE: PUM! CONTES D'UNA BRUIXA LLAMINERA BIBLIOTECA MPAL
2025-03-14,302.5,09,"Comunicación, participación ciudadana y calidad democrática",,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES FESTIVAL TRES TOMBS 12/01/2025
2025-03-14,1306.8,09,"Comunicación, participación ciudadana y calidad democrática",,,"CANO DE ARRIBAS, JOSEP","REPORTATGE FOTOGRAFIC FESTA MAJOR D'HIVERN 18, 19 I 20/02/2025"
2025-03-14,2178,02,Servicios generales,,,"CARLOS CASTILLA INGENIEROS, S.A.",CONTRATE SUPORT EPSILON
2025-03-14,38.02,13,Deportes,,,"CARNICAS HERMANOS MOTOS, S.L.",CARN CURSA POPULAR
2025-03-14,1386,13,Deportes,,,"CARNICAS HERMANOS MOTOS, S.L.",CARN CURSA POPULAR
2025-03-14,302.5,08,Cultura,,,"COLOMER MAS, MONTSERRAT",CERTIFICAT SOLIDESA ESCENARI PLAÇA DE LA VILA
2025-03-14,1448.37,06,Servicios municipales y vías públicas,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADES TONES FRACCIÓ VOLUMINOSOS A LA PLANTA INTERCOMARCAL RESTANTS DEL MES DE DESEMBRE 2024
2025-03-14,2741.18,06,Servicios municipales y vías públicas,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADES TONES FORM RESTANT MES DESEMBRE 2024
2025-03-14,11954.26,06,Servicios municipales y vías públicas,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADES TONES FRACCIÓ RESTA AL CTR-VALLÈS RESTANTS DEL MES DE DESEMBRE 2024
2025-03-14,275.85,15,Salud y consumo,,,CREU ROJA - ASSAMBLEA LOCAL DE SENTMENAT,SERVEI PREVENTIU PASSADA DELS TRES TOMBS 2025. DATA: 12-01-2025
2025-03-14,459.75,15,Salud y consumo,,,CREU ROJA - ASSAMBLEA LOCAL DE SENTMENAT,SERVEI PREVENTIU REVETLLA DE CAP D'ANY A POLINYÀ. DATA: 01-01-2025
2025-03-14,4133.14,02,Servicios generales,,,EDICIONES FRANCIS LEFEBVRE,SUBSCRIPCIÓ LEFEBVRE - EL DERECHO
2025-03-14,790,08,Cultura,,,EL GRUP DE POLINYA,JAM SESSION FESTA MAJOR HIVERN 2025
2025-03-14,2632.96,14,Mujer e igualdad,,,"EL SAFAREIG, GRUP DE DONES FEMINISTES DE CERDANYOLA","SERVEI SUPORT PSICOLÒGIC DONES, INFÀNCIA I JOVES"
2025-03-14,2308.34,06,Servicios municipales y vías públicas,,,"ELECTRONIC TRAFIC, SA",DIVERSES ACTUACIONS ENLLUMENAT
2025-03-14,29.08,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM GAS CENTRE CIVIC DEL 26/11/2024 A 28/11/2024
2025-03-14,865.68,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA ROSER CAPDEVILA DEL 26/11/2024 A 05/12/2024
2025-03-14,1866.34,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA ROSER CAPDEVILA DEL 06/11/2024 A 26/11/2024
2025-03-14,108.9,20,Promoción económica,,,"FERNANDEZ LOPEZ, MANUELA  - IMAFER FOTOGRAFÍA",REALITZACIÓ FOTOGRAFIES CONCURS APARADORS
2025-03-14,2300,08,Cultura,,,"FESTES INFANTILS MOBILPARC,S.L.",INFLABLES FESTA MAJOR HIVERN 2025
2025-03-14,1790.8,13,Deportes,,,"GLOBAL TOP MUSIC, SL","LLOGUER EQUIP SO, DJ I SPEAKER 38a CURSA POPULAR"
2025-03-14,1056.33,20,Promoción económica,,,"HOA PADEL, SL",LLOGUER PISTES PADEL
2025-03-14,190.85,08,Cultura,,,"LOPEZ SERRANO, ENRIC",HORA DEL CONTE BIBLIOTECA MPAL - GENER 2025
2025-03-14,72.6,18,Servicios de mantenimiento de edificios e inversiones,,,"PALOMINO FERNANDEZ, JAVIER",SUBSTITUCIÓ MANETA ESCOLA DE LA VILA
2025-03-14,217.8,18,Servicios de mantenimiento de edificios e inversiones,,,"PALOMINO FERNANDEZ, JAVIER",SUBSTITUCIÓ DE VIDRE TRENCAT A L'ESCOLA DE LA VILA
2025-03-14,1113.2,18,Servicios de mantenimiento de edificios e inversiones,,,"PALOMINO FERNANDEZ, JAVIER",ARRANJAMENT MAMPARA DUTXA CAN GAVARRA
2025-03-14,544.5,13,Deportes,,,"PEREZ REMESAL, MARIA DEL CARMEN",TANQUES CURSA POPULAR
2025-03-14,6778.2,11,Educación,,,"RECREA GASTRONOMIA, SL",SERVEI MENJADOR ESCOLES BRESSOLS - MENUS DESEMBRE 2024
2025-03-14,10263,11,Educación,,,"RECREA GASTRONOMIA, SL",SERVEI MENJADOR ESCOLES BRESSOLS - MENUS NOVEMBRE 2024
2025-03-14,29.71,18,Servicios de mantenimiento de edificios e inversiones,,,"SALTOKI BARBERÀ, SL",COMPRA MATERIAL BRIGADA MANTENIMENT ESCOLA ROSER CAPDEVILA
2025-03-14,108.44,18,Servicios de mantenimiento de edificios e inversiones,,,"SALTOKI BARBERÀ, SL",COMPRA MATERIAL BRIGADA MANTENIMENT ENLLUMENAT PUBLIC
2025-03-14,452.01,18,Servicios de mantenimiento de edificios e inversiones,,,"SALTOKI BARBERÀ, SL",COMPRA MATERIAL BRIGADA MANTENIMENT IL·LUMINACIÓ
2025-03-14,540.22,18,Servicios de mantenimiento de edificios e inversiones,,,"SALTOKI BARBERÀ, SL",COMPRA MATERIAL BRIGADA MANTENIMENT IL·LUMINACIÓ
2025-03-14,319.44,13,Deportes,,,"SANTACANA LLORENS, GERARD",SACS DE LLENYA I CARBÓ
2025-03-14,36.74,18,Servicios de mantenimiento de edificios e inversiones,,,"SPORTISE CREATIVE SOLUTIONS, SL",COMPRA REIXES PISCINA MPAL
2025-03-14,5864,10,Juventud,,,"VIATGES PLUS, S.A.",ESQUIADA JOVE PROGRAMACIÓ NADAL 2024
2025-03-20,8,02,Servicios generales,,,INFORMÀTICA,COMPRA PILES - BESTRETA INFORMATICA
2025-03-20,30.25,02,Servicios generales,,,INFORMÀTICA,DOMINI EMPRESALUDABLE.CAT - BESTRETA INFORMATICA
2025-03-20,418.6,02,Servicios generales,,,INFORMÀTICA,RENOVACIÓ VARIS DOMINIS - BESTRETA INFORMATICA
2025-03-21,538.45,18,Servicios de mantenimiento de edificios e inversiones,,,"ALARCON ANAYA, RAFAEL",ARRANJAMENT PETANCA
2025-03-21,20.94,08,Cultura,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 12 PORTATILS BIBLIOTECA VT.25-01-2025 - QUOTA 21/48
2025-03-21,221.22,08,Cultura,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 12 PORTATILS BIBLIOTECA VT.25-01-2025 - QUOTA 21/48
2025-03-21,60.32,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 12 PORTATILS + 5 MONITORS AJUNTAMENT - GENER 8/48
2025-03-21,230.99,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 12 PORTATILS + 5 MONITORS AJUNTAMENT - GENER 8/48
2025-03-21,94.99,20,Promoción económica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",CANVI BOMBI VIVER
2025-03-21,46.86,08,Cultura,,,"CULLIGAN WATER SPAIN, SL",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS GENER 2025
2025-03-21,63.14,12,Área de atención a las personas,,,"CULLIGAN WATER SPAIN, SL",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS GENER 2025
2025-03-21,90.2,18,Servicios de mantenimiento de edificios e inversiones,,,"CULLIGAN WATER SPAIN, SL",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS GENER 2025
2025-03-21,180.4,12,Área de atención a las personas,,,"CULLIGAN WATER SPAIN, SL",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS GENER 2025
2025-03-21,225.5,20,Promoción económica,,,"CULLIGAN WATER SPAIN, SL",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS GENER 2025
2025-03-21,243.54,11,Educación,,,"CULLIGAN WATER SPAIN, SL",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS GENER 2025
2025-03-21,387.75,02,Servicios generales,,,"CULLIGAN WATER SPAIN, SL",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS GENER 2025
2025-03-21,4979,16,Servicios sociales,,,EL GRUP DE POLINYA,SERVEI AULA DE TARDA - GENER 2025
2025-03-21,38.65,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,42.02,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,46.95,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 03/11/2024  31/12/2024
2025-03-21,48.87,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC PIS SOCIAL DEL 10/11/2024 A 31/12/2024
2025-03-21,161.96,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,169.42,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,186.06,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,203.41,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,208.12,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,208.81,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,225.1,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,234.36,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,273.77,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 05/11/2024 A 31/12/2024
2025-03-21,279.06,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL C/PIRINEUS DEL 05/11/2024 A 31/12/2024
2025-03-21,286.31,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 04/11/2024 A 31/12/2024
2025-03-21,295.53,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 03/11/2024 A 31/12/2024
2025-03-21,316.57,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 04/11/2024 A 31/12/2024
2025-03-21,356.87,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,357.06,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 04/11/2024 A 31/12/2024
2025-03-21,399.17,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024  31/12/2024
2025-03-21,409.44,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 04/11/2024 A 31/12/2024
2025-03-21,430.19,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,454.32,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2024 A 31/12/2024
2025-03-21,473.61,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,489.05,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2024 A 31/12/2024
2025-03-21,615.08,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 03/11/2024 A 31/12/2024
2025-03-21,717.75,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,720.93,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/11/2024 A 31/12/2024
2025-03-21,1569.95,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA DE LA VILA DEL 30/11/2024 A 31/12/2024
2025-03-21,24.2,10,Juventud,,,"GIROCOPI, SL - SISTEMES D'ORGANITZACIÓ, SA",LLOGUER IMPRESSORA CASAL DE JOVES - GENER 2025
2025-03-21,241.55,13,Deportes,,,"LASTTIMING - LAST CRONO, SCP",SERVEI INSCRIPCIONS 38A CURSA POPULAR 2025
2025-03-21,439.4,13,Deportes,,,"MOLINA HIGUERAS, RAMON",PA CURSA POPULAR 2025 GENER
2025-03-21,490.43,18,Servicios de mantenimiento de edificios e inversiones,,,"PLANA FABREGA SABADELL, SL",MANTENIMENT ALARMA ZONA ESPORTIVA DEL TURÓ
